#ff65a389,#ff6984a3,#ff97a4a2,#ffd3a080
50663.14939209515,14435.531161841249,2879.2844826866103,386.7065066372478
50659.128013703514,14434.480041227567,2879.074134971901,386.6784002322658
50655.739659720864,14433.429855341676,2878.863811289869,386.65029444564806
50652.32761164959,14432.380527049623,2878.653513112911,386.6221893052194
50648.77923625725,14431.33165820311,2878.4432411022963,386.5940848394082
50645.42016888988,14430.283785015637,2878.2329969849907,386.56598107866114
50641.4650413144,14429.235194486842,2878.0227790446897,386.5378780508321
50637.32685345761,14428.185370857438,2877.8125845509494,386.50977577985543
50633.400901882924,14427.134932939915,2877.602412038469,386.4816742874726
50630.010429634305,14426.085416803624,2877.392263128732,386.45357359736937
50626.992355875656,14425.037877082801,2877.1821415360077,386.42547373794764
50623.229893930315,14423.990167098991,2876.9720466439126,386.39737473650314
50619.73685649984,14422.943058318142,2876.761979385148,386.3692766213024
50615.75732701734,14421.895154759828,2876.5519378911645,386.3411794178378
50611.39668094442,14420.845375599603,2876.341918150747,386.31308314599806
50607.79952233787,14419.79592106453,2876.131920593424,386.284987826046
50604.17419664781,14418.746707402848,2875.92194547689,386.2568934783853
50600.7993407303,14417.69844777448,2875.711994482487,386.22880012545744
50596.997158174556,14416.649911671519,2875.502066813685,386.2007077884175
50593.711341733695,14415.602577145193,2875.2921646379573,386.17261649109906
50589.51656968164,14414.553835172836,2875.082284883093,386.1445262530009
50586.17468281387,14413.506136663107,2874.8724294094845,386.11643709590743
50582.608802805495,14412.458831129165,2874.662598757832,386.08834904210624
50579.18456902984,14411.41231928572,2874.452794264756,386.0602621154443
50575.69611568345,14410.366409642003,2874.2430168704245,386.03217634078356
50571.96422031898,14409.320400602082,2874.033266102384,386.0040917421076
50567.81601471846,14408.273103770516,2873.8235391162807,385.97600833936747
50563.99758693709,14407.225474328467,2873.613835006754,385.94792615110737
50560.15292545632,14406.177440685262,2873.404152734408,385.9198451943002
50556.0112227082,14405.12815827532,2873.1944895812967,385.8917654821251
50552.624179388906,14404.079795773741,2872.984847194066,385.86368702982486
50548.681091904626,14403.030755271024,2872.775224007064,385.8356098504025
50545.3809663428,14401.982880557745,2872.5656221578556,385.8075339595809
50541.56887689549,14400.934697178665,2872.356040813644,385.77945937181545
50537.407514813276,14399.885210378328,2872.146477160637,385.7513860976651
50533.51700163525,14398.835207135859,2871.936929987338,385.7233141459677
50529.42592326447,14397.784119651653,2871.727396958938,385.69524352235965
50525.522971095255,14396.73249635244,2871.5178768610203,385.66717423080144
50521.70495223904,14395.680585304059,2871.308368987524,385.6391062742726
50518.379839134104,14394.629797645144,2871.0988754616646,385.61103965855403
50514.16886700688,14393.577591129466,2870.889393300968,385.582974385392
50510.91239090434,14392.526707083352,2870.6799250354675,385.5549104598887
50507.4127799307,14391.476437514348,2870.4704717537315,385.5268478885469
50504.22356160458,14390.427663009235,2870.261036294417,385.49878668158954
50500.10282251385,14389.377707112682,2870.051616114869,385.4707268457467
50496.280212881546,14388.327433512044,2869.8422104254,385.4426683866283
50492.694937250264,14387.277523479544,2869.6328198067777,385.4146113105627
50489.416838348196,14386.228850948126,2869.4234465816803,385.3865556269118
50485.30308809598,14385.17901596242,2869.2140882496587,385.3585013416099
50481.59336648569,14384.129184572828,2869.004744667497,385.33044846034096
50478.11405473199,14383.080015024436,2868.7954170098515,385.3023969902984
50474.166947110585,14382.030164139698,2868.5861037532986,385.27434693657244
50470.67821574758,14380.980948381133,2868.3768060225902,385.24629830570206
50467.60029178919,14379.933535012338,2868.167527265534,385.2182511087582
50463.709658416476,14378.885583918434,2867.9582662151142,385.1902053550115
50459.95758137039,14377.837496385717,2867.749022419646,385.1621610530379
50455.89464185149,14376.788385657372,2867.5397936585887,385.13411820836654
50452.46928331678,14375.740083636798,2867.3305813974425,385.10607682842533
50448.33195600941,14374.690548060567,2867.121383002583,385.07803691705624
50444.30330255242,14373.640101867812,2866.9121965128334,385.0499984754479
50440.588649744255,14372.589651355394,2866.7030217993224,385.02196150460514
50436.733841836605,14371.538796143248,2866.4938579337677,384.99392600428496
50433.26116461389,14370.488632066726,2866.2847061888165,384.96589197594375
50430.1237228832,14369.440109914538,2866.0755697257478,384.93785942523857
50426.20145323412,14368.39097084986,2865.866447156467,384.9098283559191
50422.99055278897,14367.343253486266,2865.65734118392,384.8817987753015
50419.19937043718,14366.29528559945,2865.448251139477,384.85377068973736
50415.47619377897,14365.247264011983,2865.239176754886,384.82574410515696
50411.46642868623,14364.198370482216,2865.030116128198,384.79771902489523
50408.34711449109,14363.151157836026,2864.821072482073,384.7696954565509
50404.54446328184,14362.10365680288,2864.6120450682783,384.74167340664894
50400.54735214194,14361.055314722651,2864.4030320408697,384.7136528791878
50396.632630880384,14360.006375477147,2864.194032060293,384.68563387633975
50392.85913002662,14358.957248564207,2863.9850446194673,384.6576163995791
50389.23495692437,14357.908362508935,2863.7760700734484,384.629600450839
50385.44051279406,14356.859228413963,2863.5671077959582,384.601586031198
50381.81413883907,14355.810328961195,2863.358158132353,384.5735731421845
50378.58763199046,14354.762804202168,2863.149223704501,384.5455617888076
50375.40449543448,14353.7167641629,2862.9403073278277,384.5175519797804
50371.51804152709,14352.670184470031,2862.7314077407805,384.4895437220467
50368.08496780112,14351.624365881598,2862.522526295934,384.46153702428427
50364.76501118858,14350.579623887224,2862.313664963149,384.43353189771096
50360.725687544254,14349.533892381143,2862.1048215603937,384.40552835052273
50357.06731651801,14348.488269738918,2861.8959961243067,384.37752639088257
50353.7809091904,14347.443817562242,2861.6871908142584,384.34952602975096
50350.2498310036,14346.39982500546,2861.4784063461875,384.32152727893356
50346.250711248416,14345.35495023096,2861.2696407452718,384.2935301474847
50343.00563915665,14344.311356464015,2861.0608963828504,384.2655346475301
50340.125767500256,14343.27007414614,2860.852177667112,384.2375407969521
50336.45899893613,14342.228831767861,2860.6434844189207,384.20954861321536
50332.72367331667,14341.18743305815,2860.4348160684362,384.18155811285015
50329.039412886865,14340.146025489232,2860.226172346497,384.15356931186244
50324.92070741395,14339.103367940268,2860.017550504547,384.1255822224332
50321.289173350895,14338.060864884505,2859.8089506305873,384.097596856739
50317.392860539076,14337.0177582882,2859.6003712957427,384.0696132249294
50314.272579394754,14335.976271370633,2859.391815531787,384.0416313410949
50310.710141456504,14334.9351245318,2859.1832837807997,384.0136512197747
50307.493506517494,14333.895302297058,2858.9747784493497,383.9856728785715
50303.624313475746,14332.85492692928,2858.76629816442,383.9576963330811
50299.84662588462,14331.814265445897,2858.55784210086,383.9297215976432
50296.01418127664,14330.77316429555,2858.3494091347693,383.90174868495546
50292.46833205908,14329.732446722091,2858.1409997999986,383.8737776083004
50288.352945785,14328.69048168317,2857.932611363091,383.84580837718283
50285.38551824553,14327.65056149745,2857.7242477025025,383.8178410061842
50281.38020576855,14326.60970027453,2857.515906686037,383.789875506897
50277.88075923468,14325.569352778159,2857.3075891124145,383.7619118918628
50274.59269106198,14324.530117728387,2857.099296969665,383.7339501761486
50270.73637029724,14323.49036039193,2856.891028956443,383.7059903729355
50267.0574212684,14322.450592794774,2856.682784808544,383.6780324949205
50263.76204187886,14321.411910899738,2856.4745664562474,383.65007655724753
50260.09422841932,14320.3732396974,2856.266373660429,383.62212257459026
50255.67894585828,14319.33244355892,2856.0582019133317,383.5941705554648
50252.010732998904,14318.291678324007,2855.8500510641898,383.56622050810125
50248.669783038706,14317.251878671183,2855.6419228330233,383.53827244294075
50245.43162655038,14316.213328530113,2855.4338194903103,383.51032637334754
50241.84077378374,14315.175007628082,2855.225741243163,383.48238231282835
50238.58634898082,14314.137874825423,2855.017690214219,383.45444027758526
50235.00731654603,14313.100990718745,2854.8096666259703,383.42650028395497
50232.019009058815,14312.066040498994,2854.601674068877,383.39856235289824
50228.62920621469,14311.03185756266,2854.3937137640432,383.37062650679457
50224.845115594355,14309.997307679954,2854.185784651899,383.34269276638673
50221.409891143645,14308.963391268062,2853.9778876843093,383.3147611534793
50217.704177631516,14307.9293291416,2853.7700222452304,383.28683168883754
50213.89320481508,14306.894822046179,2853.562187126363,383.25890439140767
50209.64579013971,14305.858627560265,2853.354378646888,383.2309792750385
50205.97641966035,14304.82241419833,2853.146596500026,383.20305635303146
50202.087628752706,14303.785555266284,2852.938839128763,383.1751356364786
50198.56375684805,14302.74909985817,2852.7311070899054,383.1472171371037
50194.61667369087,14301.711834783275,2852.5233985083623,383.1193008640129
50191.08733775609,14300.674961723345,2852.3157139312325,383.09138682695095
50187.89587295922,14299.639442017822,2852.1080558226695,383.0634750388507
50184.10839040253,14298.603559175146,2851.9004231891286,383.03556551119095
50180.33093437712,14297.567345508527,2851.692815111722,383.0076582541105
50176.29290176488,14296.530059891078,2851.485229198663,382.9797532744574
50173.19083423944,14295.494387202667,2851.277668451813,382.95185058301405
50169.92347267243,14294.459838908893,2851.0701348656926,382.92395019311454
50166.08988659335,14293.424785949821,2850.862627156729,382.896052116248
50161.629095854376,14292.387441497027,2850.655140480828,382.86815635732955
50158.37218246855,14291.351268172515,2850.4476769677176,382.84026292406503
50154.45490675986,14290.314367492363,2850.240234928836,382.8123718218316
50150.8805745049,14289.277726592392,2850.0328146668485,382.78448305635635
50147.24277358426,14288.241161519167,2849.825416113478,382.75659663321795
50143.85285064023,14287.20537969462,2849.6180406159096,382.72871255973564
50140.04018800154,14286.169165440424,2849.4106870764854,382.70083084169187
50136.73208465315,14285.133964650846,2849.20335730028,382.6729514872181
50132.52037738566,14284.097185492474,2848.9960478907287,382.6450744998355
50128.97154747342,14283.060737747383,2848.7887593049413,382.61719988363967
50125.57746972783,14282.025060195938,2848.5814928729287,382.5893276444586
50121.5535358454,14280.98834555957,2848.3742462968935,382.56145778499797
50117.51157121194,14279.950552797956,2848.1670172201643,382.5335903047943
50113.80315958739,14278.912645760633,2847.9598052374795,382.50572520284817
50110.07756699217,14277.874576515598,2847.7526098518033,382.4778624775074
50106.09316939433,14276.835607294604,2847.5454290956613,382.4500021245131
50102.39821780079,14275.79657413437,2847.338262693438,382.4221441392813
50098.67393444134,14274.757393879609,2847.1311102059985,382.3942885166882
50095.28832531708,14273.719035609034,2846.9239731367034,382.3664352536661
50091.278574174714,14272.679707846091,2846.716849390958,382.3385843443849
50087.43011437959,14271.639881191466,2846.5097378364717,382.31073578156304
50083.86579965306,14270.600372486533,2846.3026389859947,382.28288955867544
50080.62642304306,14269.56210686917,2846.095555197282,382.2550456724061
50077.163127242966,14268.524432048058,2845.888487499756,382.2272041208448
50073.24949514858,14267.486055444824,2845.6814343274204,382.1993649000124
50069.688775601724,14266.447992418613,2845.474396160708,382.1715280066102
50065.259898749115,14265.40775947544,2845.267368508453,382.14369343138367
50062.02821689581,14264.368798917869,2845.06035380912,382.11586116842267
50057.980861040385,14263.328767513642,2844.8533497903104,382.0880312088459
50053.98605265627,14262.287826205607,2844.6463545244414,382.0602035412907
50050.848234944,14261.24843260708,2844.4393710183836,382.0323781585174
50047.26949642768,14260.209311375973,2844.2323996980845,382.00455505392665
50043.61197326301,14259.170234673755,2844.025440529531,381.9767342209397
50040.0593595779,14258.131501777345,2843.818494077583,381.948915653797
50036.69872848687,14257.093657709402,2843.6115619913794,381.9210993489952
50033.20061387772,14256.05630070296,2843.40464509992,381.8932853041717
50030.05657264364,14255.02043742757,2843.197746237068,381.86547352076605
50026.95570574884,14253.98617614717,2842.9908684245793,381.83766400423264
50023.38662478011,14252.952162994628,2842.7840119460984,381.8098567603495
50019.733263437,14251.918154675,2842.5771765958443,381.78205179456245
50016.42294171142,14250.885131204242,2842.37036413004,381.75424911460476
50013.28227623808,14249.853567344635,2842.1635772366517,381.72644873171646
50009.41347854393,14248.821368080204,2841.95681438668,381.69865065498624
50005.92379055082,14247.789622945189,2841.7500762455234,381.6708548942993
50001.65237492242,14246.756093955852,2841.543358996112,381.6430614543523
49997.910960691755,14245.722313342298,2841.3366619242397,381.6152703388425
49993.72744539796,14244.687020562043,2841.129981801952,381.5874815471261
49990.14716737397,14243.651954336705,2840.9233189111615,381.5596950789418
49986.37085170509,14242.616552298377,2840.7166724062463,381.53191093290303
49982.496665985236,14241.580538223476,2840.510040897725,381.50412910578467
49978.75991875456,14240.54431095497,2840.3034238077776,381.4763495936232
49974.71795300593,14239.50700063595,2840.096818824797,381.44857238941245
49970.5863809853,14238.468362198955,2839.8902231704133,381.4207974825118
49966.69173101356,14237.429085943502,2839.6836354748375,381.3930248605602
49963.560241878135,14236.391358662851,2839.477058755495,381.3652545153441
49959.85263633851,14235.35351874823,2839.270492676277,381.3374864382835
49956.098130634666,14234.315433343243,2839.0639366387727,381.30972062008664
49953.025527451144,14233.279053124026,2838.857393951775,381.28195705596636
49949.830529631276,14232.244011188124,2838.650867156888,381.2541957445724
49946.11309833563,14231.20880142672,2838.4443557579884,381.2264366839066
49942.709091511904,14230.174320988925,2838.2378610581645,381.1986798737282
49939.233762884265,14229.14035874272,2838.031383925102,381.17092531495587
49936.06293377063,14228.107779410788,2837.824926947092,381.1431730119503
49932.06038570087,14227.074192804263,2837.618487906136,381.11542296607104
49929.19531101416,14226.042858859602,2837.4120711261858,381.0876751844297
49925.268716942206,14225.010722063838,2837.2056747768047,381.0599296716261
49922.036471403626,14223.979774280224,2836.9993010295766,381.03218643510945
49918.66971353409,14222.949619198924,2836.792951241565,381.0044454840642
49915.09202090379,14221.919646173475,2836.586625534898,380.97670682774566
49911.82828496796,14220.890750340212,2836.3803258206626,380.9489704778649
49908.14263063374,14219.861715398652,2836.174051558154,380.9212364452949
49904.24535396582,14218.831938148269,2835.9678010057914,380.89350473847765
49901.0646494376,14217.803473333888,2835.761576548868,380.8657753689513
49897.84147228151,14216.776186356778,2835.555380279401,380.83804835092815
49893.90057237026,14215.748014786455,2835.3492101436323,380.8103236957398
49890.33011059514,14214.72002589901,2835.1430662429816,380.7826014147398
49886.80253464986,14213.692340374437,2834.9369489191986,380.7548815196239
49883.146439588,14212.664587969795,2834.7308577701274,380.72716402143465
49879.32394241338,14211.636293949221,2834.5247914482543,380.6994489293073
49875.08717444185,14210.606280209893,2834.3187462635806,380.6717362473657
49871.99779866313,14209.577842221284,2834.1127251539874,380.6440259836096
49868.548119671665,14208.549934682946,2833.90672893719,380.6163181470493
49864.912496902194,14207.5220209959,2833.7007573494975,380.58861274625326
49861.57648266772,14206.494957204466,2833.4948118418897,380.56090979163906
49857.85875797683,14205.467644177917,2833.2888916525317,380.5332092925042
49854.532636562035,14204.441203244802,2833.082998269845,380.5055112600379
49851.3844192679,14203.416133870332,2832.877134166085,380.47781570861406
49848.12024873858,14202.39209092438,2832.6713010983203,380.4501226548056
49844.70581344796,14201.368634734325,2832.465499926574,380.42243211616665
49841.45774856976,14200.346234695224,2832.2597324409244,380.3947441124625
49838.10195016895,14199.32457234617,2832.0539997764836,380.3670586647744
49834.24064299524,14198.302195997538,2831.848300153659,380.3393757915999
49830.77746348621,14197.280250311607,2831.642634100055,380.31169551195507
49826.786556433486,14196.257223220364,2831.4369991139465,380.28401784133007
49823.06441211226,14195.233893500566,2831.231394276358,380.2563427938347
49819.65687760855,14194.211163049442,2831.0258204812963,380.22867038462977
49815.92715697756,14193.18810532855,2830.8202767607568,380.2010006274338
49812.31418024237,14192.165057180473,2830.614762830161,380.1733335354486
49809.12040481791,14191.143216167558,2830.409280802815,380.1456691245619
49805.1893620429,14190.120463724657,2830.2038285337517,380.1180074076423
49801.394671790076,14189.097198615535,2829.998404697164,380.0903483956622
49797.55920369035,14188.073309515386,2829.7930077579917,380.0626920974371
49794.23993608354,14187.05027751176,2829.587639158706,380.03503852361786
49790.77412364853,14186.027675269966,2829.3822994725856,380.0073876855133
49786.80797014853,14185.004068974213,2829.176986399628,379.97973959125227
49783.388258910134,14183.981029951337,2828.971700805553,379.9520942500367
49779.73186782197,14182.957876277605,2828.7664421835616,379.92445167030064
49776.0215093714,14181.934454925962,2828.561209725935,379.8968118593169
49772.541796589685,14180.91142755471,2828.3560039563627,379.86917482498393
49769.29845647538,14179.889465502369,2828.150826735852,379.8415405776024
49765.93602441586,14178.868217764277,2827.9456792046462,379.81390912889066
49762.310890265275,14177.846926586131,2827.7405609760362,379.786280489934
49758.617600300684,14176.825397685372,2827.5354712786734,379.7586546706785
49754.17542277307,14175.80149388941,2827.330405074866,379.7310316742534
49750.97194933612,14174.778778162598,2827.125364503373,379.70341150660863
49747.33969383083,14173.75601347533,2826.920349207414,379.67579417315875
49743.900320889785,14172.733751387877,2826.7153599368867,379.64817968026415
49740.65938032702,14171.712553746296,2826.5103985577452,379.62056803670964
49737.19002920203,14170.691757231238,2826.305465590529,379.59295925188627
49733.61630658273,14169.671059602057,2826.1005609460667,379.5653533349723
49730.754088003756,14168.65249262885,2825.895688599427,379.5377503003546
49726.92705942855,14167.633278329897,2825.690846929845,379.510150160115
49723.593824009775,14166.614834010648,2825.486037167401,379.4825529278547
49719.70908151421,14165.5955762382,2825.2812573630395,379.4549586144401
49715.98772840288,14164.575980031288,2825.076506537377,379.42736722932284
49712.284350518894,14163.556100162908,2824.871783830462,379.3997787807135
49708.351594836146,14162.53528416513,2824.667087086157,379.3721932738656
49704.96553581821,14161.515103405422,2824.4624173126813,379.3446107153245
49701.81310071839,14160.49621893251,2824.2577768301007,379.3170311146635
49698.55599637618,14159.478318615033,2824.053167310819,379.28945448359036
49694.40741648253,14158.458845566303,2823.8485852968324,379.26188082908476
49690.96231791319,14157.43982551712,2823.644031416317,379.2343101588941
49687.645272823065,14156.421619741666,2823.4395070136175,379.2067424824811
49684.126497304314,14155.40364367223,2823.2350122504345,379.17917780942935
49680.74572390726,14154.386289261438,2823.0305480706907,379.1516161504851
49677.35335806809,14153.369517111438,2822.826115329989,379.1240575174281
49674.48640641625,14152.354822451522,2822.6217178655993,379.096501927037
49670.71260907217,14151.339593441056,2822.417354252621,379.06894939402264
49667.50037695946,14150.325439869504,2822.21302629996,379.0413999353607
49663.80436965461,14149.31096872923,2822.0087330123715,379.01385356653
49660.19302156042,14148.296425098953,2821.804473894805,378.9863103021946
49656.69344459762,14147.282129041083,2821.6002490972965,378.958770157072
49652.67793447226,14146.266604033339,2821.396055815471,378.93123314199306
49649.05996445453,14145.250998259822,2821.1918935695285,378.90369926704057
49645.12910688854,14144.234418615644,2820.9877600983914,378.8761685391816
49641.267196214554,14143.217071917285,2820.78365357743,378.8486409628806
49637.82445024242,14142.200163465797,2820.5795746109256,378.82111654336313
49634.523531723855,14141.184094036742,2820.3755245985667,378.7935952876688
49631.16270793927,14140.168684007273,2820.1715045666815,378.76607720413534
49627.600964926874,14139.153352691374,2819.9675143699146,378.7385623008234
49624.231605748195,14138.138648935395,2819.7635549620236,378.7110505869845
49620.89459706532,14137.124658826822,2819.5596274592904,378.68354207326644
49617.64065136809,14136.11161246977,2819.355733426919,378.6560367722973
49613.917769358464,14135.098160581183,2819.151871715866,378.6285346950468
49610.44133997938,14134.085011372305,2818.9480426050477,378.60103585274703
49606.67621412249,14133.07133697984,2818.74424471492,378.57354025467816
49603.09587170063,14132.057670634438,2818.5404777462813,378.54604790962856
49599.591632579555,14131.044229682024,2818.336741837617,378.5185588264834
49595.77667075268,14130.030124110825,2818.133035346081,378.49107301184847
49591.47166011771,14129.013960562308,2817.929353858839,378.4635904663794
49588.034033110256,14127.998237936983,2817.7256980051775,378.43611119156435
49583.73966631935,14126.98050407444,2817.522063503943,378.40863518316814
49580.248624939115,14125.963074388608,2817.3184507478227,378.38116243752154
49576.96573810664,14124.946540505649,2817.114861308731,378.35369295308794
49573.11725283725,14123.929277462841,2816.911293492942,378.3262267260878
49569.7888926485,14122.912778622298,2816.70774861041,378.2987637545259
49565.72740775462,14121.894941727753,2816.504223753556,378.2713040325502
49562.17479127155,14120.877234130285,2816.300718978719,378.24384755444214
49558.30058337855,14119.858735736741,2816.0972325015814,378.21639431216124
49555.010922784386,14118.841124586244,2815.8937659117555,378.188944299867
49551.40822286796,14117.823497364587,2815.690318976257,378.1614975114666
49547.13052044565,14116.803925750391,2815.4868876080013,378.1340539354785
49543.88920822629,14115.785390349114,2815.2834737220983,378.10661356308947
49539.62399770813,14114.764955416396,2815.0800733431206,378.07917638027374
49536.45926972782,14113.745784216626,2814.876688862002,378.0517423763337
49532.969138782275,14112.726934310345,2814.673320760748,378.0243115413217
49529.32822555846,14111.707971667585,2814.4699686484723,377.996883864868
49526.54430958575,14110.691345869753,2814.2666370371635,377.96945934272304
49522.63051102211,14109.673805240094,2814.0633238902083,377.94203796796415
49506.14667191166,14104.596505964095,2813.047072309866,377.80497815712164
49488.301986221915,14099.528676201491,2812.0314291444733,377.667996831764
49470.35079355387,14094.464602913751,2811.0164073668643,377.5310941823422
49453.17913817758,14089.408233800652,2810.0020268163867,377.39427047048974
49434.99022156891,14084.343931667498,2808.9882492610877,377.2575259648198
49416.09448085364,14079.273782811975,2807.9749889264476,377.12086036764236
49398.85664321702,14074.201256626788,2806.9621463135,376.9842727580365
49381.039573064925,14069.130807017285,2805.9497387547453,376.8477621167289
49364.16794315876,14064.077471985436,2804.937840134623,376.711327704855
49345.859003267586,14059.024144701421,2803.92651088208,376.5749694666654
49328.875600593914,14053.97411072765,2802.915701405824,376.43868713849446
49311.93772275458,14048.946404251532,2801.905571667595,376.3024809630137
49294.460940401295,14043.919385635614,2800.896160016314,376.1663519067389
49276.745689017305,14038.89468992423,2799.887448474149,376.03030080492624
49258.34765764261,14033.862667937537,2798.8793815948375,375.8943282534431
49240.94642227533,14028.828255946568,2797.87186304939,375.75843419282285
49223.81310515932,14023.805422846428,2796.864934101124,375.62261844524414
49206.655890292095,14018.790924235811,2795.858665399631,375.4868813383805
49189.70997355219,14013.782630389782,2794.8530788366893,375.3512234172943
49171.75523791629,14008.777527793038,2793.8482103908755,375.21564543650203
49155.09429669814,14003.778952457462,2792.8440466582656,375.08014808169895
49137.82773874284,13998.793296450895,2791.840675705535,374.94473232965254
49120.51103124052,13993.808297609774,2790.8380965822007,374.80939941968893
49102.939827386,13988.831681996366,2789.836339644081,374.67415054994734
49085.71985913032,13983.856861504162,2788.8353886243713,374.53898693902084
49067.09215463406,13978.878301045668,2787.8352168652873,374.40390961226683
49049.838499311314,13973.894215848803,2786.83569754377,374.2689189163373
49031.889847695034,13968.906803758033,2785.8367910760758,374.1340147295181
49015.46413210663,13963.92638150517,2784.8384647380963,373.9991966048657
48997.34492321635,13958.948587172119,2783.840767243112,373.86446435155483
48979.61836732018,13953.965501261526,2782.8436198587196,373.72981758318855
48962.37141343738,13948.990681306243,2781.8470426087033,373.5952557303431
48945.038717598036,13944.017082617025,2780.8510298410433,373.46077835371426
48927.10778631378,13939.043936432721,2779.855575963514,373.3263849960189
48910.05891718935,13934.069906469971,2778.8606290071334,373.19207498052657
48893.235013736696,13929.105898054071,2777.8662359411774,373.05784768360843
48875.78851459141,13924.144346987001,2776.872419473919,372.92370278405394
48858.145197650476,13919.182237903357,2775.8791606298582,372.78963996125026
48839.619552603275,13914.216062714222,2774.8864189977244,372.6556586994223
48821.23567706364,13909.236856129855,2773.894056591518,372.52175787034145
48804.57493233661,13904.256678408883,2772.901980181626,372.38793556948525
48787.100491122656,13899.285362711229,2771.9102573495848,372.2541900474298
48769.29142701939,13894.312072629691,2770.918882706777,372.1205198819166
48752.12941781392,13889.344096417904,2769.927857796388,371.98692361742707
48734.40326772262,13884.3719217566,2768.9371625836557,371.853399895994
48716.31270294269,13879.39862080432,2767.946772016716,371.7199472063885
48698.56653856222,13874.422310030179,2766.956630676823,371.58656383427103
48679.92316663556,13869.435381232997,2765.966672272184,371.45324780560486
48662.71766018546,13864.445074975054,2764.9767928657075,371.31999654503363
48645.74828465786,13859.468134168383,2763.987075252065,371.18680763745704
48628.25642790936,13854.490298783046,2762.997573681262,371.0536794071478
48609.962550137454,13849.511161926985,2762.0082499504138,370.92061010206805
48593.15686550935,13844.53314497774,2761.0190859965064,370.78759793142666
48576.53062362081,13839.566372789352,2760.0301439374416,370.654641311387
48559.172536247104,13834.602002473508,2759.041484130716,370.52173927861554
48541.260469112785,13829.634728589808,2758.053101753199,370.3888910276671
48524.21073271796,13824.673778489876,2757.0649774559115,370.25609557197265
48507.45769582979,13819.717026725762,2756.077146419697,370.12335216487014
48489.81898431309,13814.773878010465,2755.0897285802,369.99066062130765
48471.49324551055,13809.81482100641,2754.102635025057,369.8580208939505
48453.90846820823,13804.85708646346,2753.115797776997,369.725432194771
48436.9135989086,13799.900332067631,2752.129209444183,369.5928936744935
48420.82232210818,13794.956832093942,2751.142935363854,369.4604046876668
48403.94256168341,13790.02996240604,2750.157137492415,369.3279655013006
48386.25617387377,13785.106600183502,2749.1718694156316,369.1955770614452
48370.03231038052,13780.191572960568,2748.187145808838,369.0632403717165
48354.46666060902,13775.292412197714,2747.203067356117,368.9309568169109
48336.50876421323,13770.40249264166,2746.2197620559623,368.79872856879666
48319.09069570502,13765.502273348357,2745.237122905877,368.6665576251046
48301.564093649526,13760.60531938447,2744.255116263705,368.5344453354987
48284.43507258577,13755.70443628941,2743.273687319481,368.40239277561375
48267.53294149175,13750.805302509452,2742.2928022173405,368.27040063071723
48249.87784146408,13745.909974384529,2741.312481936612,368.13846956600815
48232.5177452082,13741.013699312836,2740.3326962216593,368.006600186792
48215.27938019153,13736.114620735863,2739.3533886004343,367.8747927395945
48197.968563478425,13731.215355910324,2738.3745364265806,367.7430472209814
48180.356897965954,13726.31625053096,2737.3961184566697,367.61136348121295
48163.94640980446,13721.42194721658,2736.418120872853,367.47974123749066
48147.583410889245,13716.540733228285,2735.440632420195,367.3481805392183
48130.092113891675,13711.661889542524,2734.463715773106,367.21668202727506
48113.819209235815,13706.791575326573,2733.4873695802225,367.0852463253775
48098.468644824425,13701.940019046328,2732.511712634403,366.95387450356645
48081.029696934784,13697.093027514235,2731.536831594375,366.8225683675431
48063.79699312774,13692.244506320476,2730.5626874679783,366.69132963983907
48045.82594310576,13687.387579441513,2729.5891968584874,366.56015954918723
48029.67649932192,13682.532496827358,2728.616269450351,366.42905855545814
48011.66595428866,13677.68059550973,2727.643955014637,366.298027177697
47994.666292647424,13672.82187570625,2726.6721506727044,366.1670656296312
47977.060572939095,13667.961500827647,2725.700823809975,366.03617368510317
47960.906334797764,13663.108108144193,2724.729956494859,365.9053509116014
47944.22127299853,13658.266938321527,2723.759659176941,365.7745973603376
47927.03282929567,13653.42500597309,2722.7899343946715,365.6439134365102
47910.896551153586,13648.594809794646,2721.8208074132926,365.51329948496505
47893.79706067714,13643.770004577633,2720.8523484466837,365.3827563170206
47875.45159577,13638.933347811804,2719.884472206074,365.2522845778023
47858.89404441437,13634.091820586735,2718.9170481470887,365.1218840077478
47841.1279980318,13629.247113924039,2717.9500424636617,364.99155394181724
47823.94651857704,13624.402448225836,2716.983412982737,364.8612934638835
47807.279536892995,13619.558198100842,2716.0171393979713,364.7311015483349
47790.79336764993,13614.727370557071,2715.051288668902,364.60097734552573
47772.508386219226,13609.88687637466,2714.0858585912033,364.47092044319527
47755.163078890764,13605.034391606103,2713.1206800342834,364.3409295999377
47738.51025417119,13600.187071026701,2712.155738063885,364.21100308317506
47721.998025763955,13595.34788303226,2711.1910881574654,364.0811394809332
47704.79593331784,13590.513256976701,2710.226790408109,363.9513378936361
47687.519141596655,13585.678683814833,2709.262835821705,363.8215975652788
47671.7917699419,13580.844347379878,2708.2991779356926,363.691917536642
47654.550186033164,13576.023644250803,2707.335932286334,363.56229719255396
47637.56934124788,13571.201084069127,2706.3731064298026,363.43273642267536
47619.52567110489,13566.372790416639,2705.4106488755137,363.30323486781595
47602.43737107117,13561.537318075058,2704.4484508875485,363.1737915951134
47585.22921077922,13556.69287129167,2703.486415751822,363.044405067131
47569.073303544006,13551.860766915019,2702.524580200631,362.9150735943715
47552.174095036804,13547.030325866532,2701.5630060972367,362.78579611030176
